"order_number";"order_date";"client_id";"item_name";"item_quantity";"level1";"level3"
"199074";"2019-05-06";"181769";"БФКФ-62-2";"200,00";"швейная фурнитура";"бельевая фурнитура"
"199074";"2019-05-06";"181769";"КО-62-1";"1,00";"швейная фурнитура";"крючки"
"199074";"2019-05-06";"181769";"КО-62-2";"1,00";"швейная фурнитура";"крючки"
"199074";"2019-05-06";"181769";"ММС-31-1";"90,00";"швейная фурнитура";"молнии"
"199074";"2019-05-06";"181769";"ММС-75-1";"10,00";"швейная фурнитура";"молнии"
"199074";"2019-05-06";"181769";"ТТМ-298-1";"1,00";"швейная фурнитура";"алмазная мозаика"
"199059";"2019-05-06";"182242";"ПД150-23-1";"42,00";"ткани для дома";"поплин"
"199059";"2019-05-06";"182242";"ПРК-289-1";"33,00";"ткани для дома";"перкаль"
"198987";"2019-05-06";"182676";"ИКЖ-8-15";"5,60";"одежные ткани";"кожа"
"198987";"2019-05-06";"182676";"ПТ-7-1";"7,00";"одежные ткани";"пальтовые"
"198987";"2019-05-06";"182676";"ПТ-7-11";"10,00";"одежные ткани";"пальтовые"
"198987";"2019-05-06";"182676";"ПТ-7-12";"6,00";"одежные ткани";"пальтовые"
"198987";"2019-05-06";"182676";"ПШТ-331-1";"6,00";"одежные ткани";"штапель"
"198987";"2019-05-06";"182676";"ТО-10-6";"6,00";"одежные ткани";"кожа"
"198987";"2019-05-06";"182676";"ТТОК-27-1";"50,00";"технические ткани";"оксфорд"
"198987";"2019-05-06";"182676";"ТТОК-39-1";"50,00";"технические ткани";"оксфорд"
"199167";"2019-05-06";"183734";"АДУ-51-2";"20,00";"швейная фурнитура";"аппликации термо"
"199167";"2019-05-06";"183734";"АДУ-53-1";"20,00";"швейная фурнитура";"аппликации термо"
"199167";"2019-05-06";"183734";"АДУ-53-2";"20,00";"швейная фурнитура";"аппликации термо"
"199167";"2019-05-06";"183734";"КПГН-67-3";"3,00";"одежные ткани";"сетка"
"199167";"2019-05-06";"183734";"КПГН-67-4";"3,00";"одежные ткани";"сетка"
"199167";"2019-05-06";"183734";"КПГН-67-5";"3,00";"одежные ткани";"сетка"
"199167";"2019-05-06";"183734";"ЛОР-82-1";"91,40";"швейная фурнитура";"ленты отделочные"
"199167";"2019-05-06";"183734";"ЛОР-82-4";"91,40";"швейная фурнитура";"ленты отделочные"
"199167";"2019-05-06";"183734";"ЛОР-86-1";"200,00";"швейная фурнитура";"ленты отделочные"
"199167";"2019-05-06";"183734";"НС-3-1";"10,00";"швейная фурнитура";"резина"
"199167";"2019-05-06";"183734";"ПБ-1-21";"35,00";"одежные ткани";"хлопок"
"199167";"2019-05-06";"183734";"РШО-14-2";"100,00";"швейная фурнитура";"резина"
"199167";"2019-05-06";"183734";"РШО-14-23";"100,00";"швейная фурнитура";"резина"
"199167";"2019-05-06";"183734";"ШО-39-22";"30,00";"одежные ткани";"блузочные"
"199167";"2019-05-06";"183734";"ШО-39-34";"28,00";"одежные ткани";"блузочные"
"199167";"2019-05-06";"183734";"ШО-39-44";"30,00";"одежные ткани";"блузочные"
"198962";"2019-05-06";"184745";"АО-8-68";"43,00";"одежные ткани";"атлас"
"198962";"2019-05-06";"184745";"ГР-37-17";"35,00";"технические ткани";"грета"
"198962";"2019-05-06";"184745";"ТТО-13-7";"50,70";"технические ткани";"оксфорд"
"199069";"2019-05-06";"185139";"АДНД-19-1";"10,00";"швейная фурнитура";"аппликации термо"
"199069";"2019-05-06";"185139";"АНД-68-1";"10,00";"швейная фурнитура";"аппликации термо"
"199069";"2019-05-06";"185139";"БФБС-1-1";"10,00";"швейная фурнитура";"бельевая фурнитура"
"199069";"2019-05-06";"185139";"БФЗ-14-1";"25,00";"швейная фурнитура";"бельевая фурнитура"
"199069";"2019-05-06";"185139";"БФЗ-16-1";"50,00";"швейная фурнитура";"бельевая фурнитура"
"199069";"2019-05-06";"185139";"БФКФ-46-1";"200,00";"швейная фурнитура";"бельевая фурнитура"
"199069";"2019-05-06";"185139";"БФМ-22-2";"45,70";"швейная фурнитура";"бельевая фурнитура"
"199069";"2019-05-06";"185139";"ДВО-119-2";"20,00";"швейная фурнитура";"застежки"
"199069";"2019-05-06";"185139";"ДШКП-10-1";"12,00";"швейная фурнитура";"инструменты"
"199069";"2019-05-06";"185139";"ИБ-3-1";"10,00";"швейная фурнитура";"иглы"
"199069";"2019-05-06";"185139";"ИРК-49-1";"10,00";"швейная фурнитура";"инструменты"
"199069";"2019-05-06";"185139";"КНД-1-2";"25,00";"швейная фурнитура";"кнопки"
"199069";"2019-05-06";"185139";"КНД-4-3";"25,00";"швейная фурнитура";"кнопки"
"199069";"2019-05-06";"185139";"КНД-5-2";"25,00";"швейная фурнитура";"кнопки"
"199069";"2019-05-06";"185139";"КНД-8-3";"25,00";"швейная фурнитура";"кнопки"
"199069";"2019-05-06";"185139";"КНД-9-1";"25,00";"швейная фурнитура";"кнопки"
"199069";"2019-05-06";"185139";"ЛОР-45-4";"22,85";"швейная фурнитура";"ленты отделочные"
"199069";"2019-05-06";"185139";"ЛОР-49-15";"45,70";"швейная фурнитура";"ленты отделочные"
"199069";"2019-05-06";"185139";"ЛОР-6-6";"91,40";"швейная фурнитура";"ленты отделочные"
"199069";"2019-05-06";"185139";"ЛОР-80-9";"91,40";"швейная фурнитура";"ленты отделочные"
"199069";"2019-05-06";"185139";"ЛОР-81-9";"91,40";"швейная фурнитура";"ленты отделочные"
"199069";"2019-05-06";"185139";"ЛОР-82-4";"91,40";"швейная фурнитура";"ленты отделочные"
"199069";"2019-05-06";"185139";"ЛОР-94-1";"91,40";"швейная фурнитура";"ленты отделочные"
"199069";"2019-05-06";"185139";"НПО-55-1";"1,00";"швейная фурнитура";"нитки"
"199069";"2019-05-06";"185139";"НПО-60-1";"1,00";"швейная фурнитура";"нитки"
"199069";"2019-05-06";"185139";"ПВО-2-1";"60,00";"ткани для дома";"вафельное полотно"
"199069";"2019-05-06";"185139";"РС-8-1";"2,00";"швейная фурнитура";"регилин"
"199069";"2019-05-06";"185139";"РШО-23-1";"100,00";"швейная фурнитура";"резина"
"199069";"2019-05-06";"185139";"ТЖ-66-5";"20,00";"швейная фурнитура";"тесьма"
"199069";"2019-05-06";"185139";"ТЖ-67-2";"20,00";"швейная фурнитура";"тесьма"
"199069";"2019-05-06";"185139";"ТЖО-22-1";"1,00";"швейная фурнитура";"тесьма"
"199069";"2019-05-06";"185139";"ТЖО-30-2";"1,00";"швейная фурнитура";"тесьма"
"199069";"2019-05-06";"185139";"ТЖО-31-1";"2,00";"швейная фурнитура";"тесьма"
"199069";"2019-05-06";"185139";"ТКЗ-41-2";"9,14";"швейная фурнитура";"тесьма"
"199069";"2019-05-06";"185139";"УТТ-2-1";"40,00";"технические ткани";"утеплитель"
"199069";"2019-05-06";"185139";"ШБ-26-1";"1,00";"швейная фурнитура";"шнуры"
"199017";"2019-05-06";"185153";"ПБ-1-2";"125,00";"одежные ткани";"хлопок"
"198984";"2019-05-06";"185617";"БКК-4-1";"7,00";"швейная фурнитура";"бумага для кроя"
"198984";"2019-05-06";"185617";"ИМБ-20-1";"10,00";"швейная фурнитура";"иглы"
"198984";"2019-05-06";"185617";"ИМБ-66-1";"1,00";"швейная фурнитура";"иглы"
"198984";"2019-05-06";"185617";"ИМБ-73-1";"1,00";"швейная фурнитура";"иглы"
"198998";"2019-05-06";"185897";"КПЧ-1-3";"30,00";"одежные ткани";"костюмные"
"199029";"2019-05-06";"186105";"ТТО-6-5";"70,00";"технические ткани";"оксфорд"
"199029";"2019-05-06";"186105";"ТТОК-27-1";"50,00";"технические ткани";"оксфорд"
"198944";"2019-05-06";"186139";"ИМБ-13-1";"10,00";"швейная фурнитура";"иглы"
"198944";"2019-05-06";"186139";"ИНЖ-22-1";"1,00";"швейная фурнитура";"инструменты"
"198944";"2019-05-06";"186139";"ПГСТ-69-6";"1,00";"готовые изделия";"махровые полотенца"
"198944";"2019-05-06";"186139";"ФД75-2-1";"55,10";"ткани для дома";"фланель"
"198944";"2019-05-06";"186139";"ФД75-3-1";"55,00";"ткани для дома";"фланель"
"198944";"2019-05-06";"186139";"ФД90-101-3";"57,00";"ткани для дома";"фланель"
"198944";"2019-05-06";"186139";"ФД90-104-4";"55,00";"ткани для дома";"фланель"
"198944";"2019-05-06";"186139";"ФД90-112-1";"41,10";"ткани для дома";"фланель"
"198944";"2019-05-06";"186139";"ФД90-113-1";"55,00";"ткани для дома";"фланель"
"198944";"2019-05-06";"186139";"ФД90-96-1";"55,40";"ткани для дома";"фланель"
"198982";"2019-05-06";"186441";"ПД150-52-1";"42,00";"ткани для дома";"поплин"
"198982";"2019-05-06";"186441";"ХБ-539-1";"34,80";"ткани для дома";"бязь"
"198982";"2019-05-06";"186441";"ХВ-162-1";"42,00";"ткани для дома";"бязь"
"198985";"2019-05-06";"186809";"ЛА-25-20";"5,00";"швейная фурнитура";"ленты отделочные"
"198985";"2019-05-06";"186809";"ЛА-26-24";"4,00";"швейная фурнитура";"ленты отделочные"
"198985";"2019-05-06";"186809";"НИД-6-1";"40,00";"швейная фурнитура";"нитки"
"198985";"2019-05-06";"186809";"СО-60-1";"60,00";"ткани для дома";"сатин"
"198985";"2019-05-06";"186809";"СО-62-1";"60,00";"ткани для дома";"сатин"
"198985";"2019-05-06";"186809";"СО-63-1";"60,00";"ткани для дома";"сатин"
"198985";"2019-05-06";"186809";"СО-64-1";"60,00";"ткани для дома";"сатин"
"199085";"2019-05-06";"187209";"АП-77-1";"35,00";"одежные ткани";"атлас"
"199092";"2019-05-06";"187748";"ТДО-29-10";"34,60";"одежные ткани";"трикотаж"
"199002";"2019-05-06";"187870";"КНД-14-1";"50,00";"швейная фурнитура";"кнопки"
"199027";"2019-05-06";"188225";"БГТ-22-1";"42,00";"ткани для дома";"бязь"
"199027";"2019-05-06";"188225";"СД-22-1";"20,00";"ткани для дома";"ситец"
"199027";"2019-05-06";"188225";"ФД90-100-2";"55,00";"ткани для дома";"фланель"
"199027";"2019-05-06";"188225";"ФД90-114-1";"55,00";"ткани для дома";"фланель"
"199161";"2019-05-06";"188241";"ДШКП-24-1";"50,00";"швейная фурнитура";"инструменты"
"199161";"2019-05-06";"188241";"КТ-17-24";"132,00";"швейная фурнитура";"кант"
"199161";"2019-05-06";"188241";"ПУБР-448-7";"72,00";"швейная фурнитура";"пуговицы"
"199161";"2019-05-06";"188241";"РО-105-1";"25,00";"швейная фурнитура";"резина"
"199003";"2019-05-06";"188392";"ДЖП-104-4";"11,00";"одежные ткани";"джинс"
"199003";"2019-05-06";"188392";"ДЖП-77-2";"6,00";"одежные ткани";"джинс"
"199003";"2019-05-06";"188392";"КО-49-7";"35,00";"одежные ткани";"габардин"
"199003";"2019-05-06";"188392";"ПД-49-1";"1,00";"швейная фурнитура";"галантерея"
"199003";"2019-05-06";"188392";"ШО-37-9";"30,00";"одежные ткани";"шифон"
"198986";"2019-05-06";"188402";"ШО-37-11";"120,00";"одежные ткани";"шифон"
"199088";"2019-05-06";"188403";"ТО-11-7";"33,00";"одежные ткани";"трикотаж"
"198981";"2019-05-06";"188405";"КПГН-62-2";"30,00";"одежные ткани";"кружево"
"199000";"2019-05-06";"188407";"ТЗГ-11-1";"700,00";"швейная фурнитура";"фурнитура для бижутерии"
"199014";"2019-05-06";"188417";"ТТО-14-2";"49,50";"технические ткани";"оксфорд"
"199013";"2019-05-06";"188418";"ПЛЩ-23-15";"25,00";"одежные ткани";"плащевые"
"199013";"2019-05-06";"188418";"ФЛО-2-23";"31,40";"одежные ткани";"флис"
"199019";"2019-05-06";"188420";"ПВ50-101-1";"50,00";"ткани для дома";"вафельное полотно"
"199019";"2019-05-06";"188420";"ПВ50-105-1";"50,00";"ткани для дома";"вафельное полотно"
"199036";"2019-05-06";"188422";"ББ-80-1";"10,00";"швейная фурнитура";"булавки"
"199026";"2019-05-06";"188424";"УСП-3-1";"40,00";"технические ткани";"утеплитель"
"199028";"2019-05-06";"188428";"МАН-8-2";"40,00";"швейная фурнитура";"манжеты, подвязы"
"199041";"2019-05-06";"188437";"ККЛ-49-1";"25,00";"одежные ткани";"костюмные"
"199157";"2019-05-06";"188441";"АКС-1-25";"90,00";"одежные ткани";"атлас"
"199056";"2019-05-06";"188442";"ПП-279-1";"33,00";"ткани для дома";"поплин"
"199067";"2019-05-06";"188447";"ШО-37-11";"30,00";"одежные ткани";"шифон"
"199067";"2019-05-06";"188447";"ШО-37-38";"21,00";"одежные ткани";"шифон"
"199080";"2019-05-06";"188453";"АО-8-54";"10,00";"одежные ткани";"атлас"
"199080";"2019-05-06";"188453";"ШО-37-11";"13,00";"одежные ткани";"шифон"
"199080";"2019-05-06";"188453";"ШО-37-62";"31,90";"одежные ткани";"шифон"
"199086";"2019-05-06";"188456";"ОШТ-5-1";"35,00";"одежные ткани";"штапель"
"199086";"2019-05-06";"188456";"ПШТ-195-1";"25,00";"одежные ткани";"штапель"
"199086";"2019-05-06";"188456";"ПШТ-284-2";"30,00";"одежные ткани";"штапель"
"199086";"2019-05-06";"188456";"ПШТ-352-1";"30,00";"одежные ткани";"штапель"
"199086";"2019-05-06";"188456";"ПШТ-355-2";"30,00";"одежные ткани";"штапель"
"199086";"2019-05-06";"188456";"ПШТ-358-1";"30,00";"одежные ткани";"штапель"
"199089";"2019-05-06";"188457";"МХ-1-6";"32,00";"одежные ткани";"мех"
"199089";"2019-05-06";"188457";"ПД-11-24";"32,00";"одежные ткани";"подкладочные"
"199111";"2019-05-06";"188461";"КК-138-1";"91,40";"швейная фурнитура";"кружево"
"199111";"2019-05-06";"188461";"КПГС-13-5";"30,00";"одежные ткани";"кружево"
"199111";"2019-05-06";"188461";"КПГС-36-1";"30,00";"одежные ткани";"кружево"
"199111";"2019-05-06";"188461";"КС-290-1";"68,55";"швейная фурнитура";"кружево"
"199111";"2019-05-06";"188461";"КС-302-3";"68,55";"швейная фурнитура";"кружево"
"199111";"2019-05-06";"188461";"КС-339-1";"42,00";"швейная фурнитура";"кружево"
"199111";"2019-05-06";"188461";"ТО-268-4";"2,00";"швейная фурнитура";"тесьма"
"199111";"2019-05-06";"188461";"ФК-128-2";"60,00";"швейная фурнитура";"кружево"
"199103";"2019-05-06";"188470";"ОР-2-8";"30,00";"одежные ткани";"органза, кристаллон"
"199125";"2019-05-06";"188495";"ПНР-4-11";"2,00";"готовые изделия";"простыни"
"199125";"2019-05-06";"188495";"ПНР-5-6";"2,00";"готовые изделия";"простыни"
"199125";"2019-05-06";"188495";"ХБ-272-1";"33,20";"ткани для дома";"бязь"
"199125";"2019-05-06";"188495";"ХВ-245-1";"42,00";"ткани для дома";"бязь"
"199125";"2019-05-06";"188495";"ХВ-308-1";"50,00";"ткани для дома";"бязь"
"199155";"2019-05-06";"188511";"ПФ-4-1";"20,00";"готовые изделия";"подушки"
"199162";"2019-05-06";"188516";"ДЖО-4-6";"30,00";"одежные ткани";"джинс"
"199166";"2019-05-06";"188522";"АО-8-38";"30,00";"одежные ткани";"атлас"
"199182";"2019-05-07";"14341";"КПГН-28-1";"30,00";"одежные ткани";"кружево"
"199182";"2019-05-07";"14341";"ПБ-1-21";"35,00";"одежные ткани";"хлопок"
"199182";"2019-05-07";"14341";"РБ-60-1";"14,30";"одежные ткани";"рубашечные"
"199182";"2019-05-07";"14341";"ШО-37-4";"30,00";"одежные ткани";"шифон"
"199182";"2019-05-07";"14341";"ШО-37-65";"30,00";"одежные ткани";"шифон"
"199221";"2019-05-07";"14724";"КПБЛ-81-1";"1,00";"готовые изделия";"кпб с героями фильмов"
"199241";"2019-05-07";"14825";"КВС-45-1";"30,00";"технические ткани";"канвас"
"199241";"2019-05-07";"14825";"ТТО-21-7";"61,00";"технические ткани";"оксфорд"
"199241";"2019-05-07";"14825";"ФТТ-1-1";"20,90";"технические ткани";"ткань триколор"
"199215";"2019-05-07";"14907";"ПРКТ-14-1";"30,60";"ткани для дома";"перкаль"
"199215";"2019-05-07";"14907";"ТС-77-1";"27,00";"технические ткани";"тик"
"199251";"2019-05-07";"15000";"АО-1-5";"10,00";"одежные ткани";"атлас"
"199207";"2019-05-07";"15144";"ПРК-294-1";"33,00";"ткани для дома";"перкаль"
"199226";"2019-05-07";"15789";"АО-13-1";"6,00";"одежные ткани";"атлас"
"199192";"2019-05-07";"15789";"КО-22-30";"0,85";"одежные ткани";"костюмные"
"199192";"2019-05-07";"15789";"КФ-13-1";"100,00";"одежные ткани";"клеевые"
"199192";"2019-05-07";"15789";"ФТН-9-2";"42,00";"одежные ткани";"сетка"
"199192";"2019-05-07";"15789";"ФТН-9-8";"45,72";"одежные ткани";"сетка"
"199192";"2019-05-07";"15789";"ХЛО-2-16";"2,00";"одежные ткани";"хлопок"
"199229";"2019-05-07";"16690";"ШО-39-18";"300,00";"одежные ткани";"блузочные"
"199229";"2019-05-07";"16690";"ШО-39-19";"313,00";"одежные ткани";"блузочные"
"199211";"2019-05-07";"17795";"КП-217-9";"13,70";"швейная фурнитура";"кружево"
"199211";"2019-05-07";"17795";"МАН-6-28";"20,00";"швейная фурнитура";"манжеты, подвязы"
"199211";"2019-05-07";"17795";"МАН-8-2";"40,00";"швейная фурнитура";"манжеты, подвязы"
"199211";"2019-05-07";"17795";"ПМ-247-2";"72,00";"швейная фурнитура";"пуговицы"
"199211";"2019-05-07";"17795";"ПМ-248-2";"144,00";"швейная фурнитура";"пуговицы"
"199211";"2019-05-07";"17795";"ПУДТ-105-1";"1,00";"швейная фурнитура";"пуговицы"
"199211";"2019-05-07";"17795";"ПУМ-250-5";"72,00";"швейная фурнитура";"пуговицы"
"199211";"2019-05-07";"17795";"ПУМ-256-4";"72,00";"швейная фурнитура";"пуговицы"
"199211";"2019-05-07";"17795";"ПУМ-258-2";"144,00";"швейная фурнитура";"пуговицы"
"199211";"2019-05-07";"17795";"ПУМ-391-1";"100,00";"швейная фурнитура";"пуговицы"
"199179";"2019-05-07";"17795";"УСП-2-1";"60,00";"технические ткани";"утеплитель"
"199177";"2019-05-07";"18142";"ТТНП-2-1";"70,00";"технические ткани";"нетканое полотно"
"199299";"2019-05-07";"18453";"ЖКК-20-26";"5,70";"одежные ткани";"жаккард"
"199299";"2019-05-07";"18453";"ЖКК-20-48";"6,00";"одежные ткани";"жаккард"
"199299";"2019-05-07";"18453";"ЖКК-30-14";"7,00";"одежные ткани";"жаккард"
"199299";"2019-05-07";"18453";"ЖКК-30-9";"6,00";"одежные ткани";"жаккард"
"199265";"2019-05-07";"18634";"КПЧ-1-35";"6,00";"одежные ткани";"костюмные"
"199265";"2019-05-07";"18634";"КПЧ-1-44";"6,00";"одежные ткани";"костюмные"
"199265";"2019-05-07";"18634";"ЛН-40-15";"6,00";"одежные ткани";"лен"
"199265";"2019-05-07";"18634";"ЛН-40-27";"6,00";"одежные ткани";"лен"
"199265";"2019-05-07";"18634";"ЛН-40-35";"6,00";"одежные ткани";"лен"
"199265";"2019-05-07";"18634";"ЛН-40-36";"7,00";"одежные ткани";"лен"
"199172";"2019-05-07";"19020";"БКК-3-1";"1,00";"швейная фурнитура";"бумага для кроя"
"199172";"2019-05-07";"19020";"БКК-5-1";"1,00";"швейная фурнитура";"бумага для кроя"
"199172";"2019-05-07";"19020";"ИНЖ-22-1";"1,00";"швейная фурнитура";"инструменты"
"199172";"2019-05-07";"19020";"РЖК-75-1";"70,20";"ткани для дома";"рогожка"
"199285";"2019-05-07";"19421";"АО-12-5";"6,00";"одежные ткани";"атлас"
"199285";"2019-05-07";"19421";"АО-1-5";"6,00";"одежные ткани";"атлас"
"199285";"2019-05-07";"19421";"АП-69-12";"6,00";"одежные ткани";"атлас"
"199285";"2019-05-07";"19421";"АП-69-18";"6,00";"одежные ткани";"атлас"
"199285";"2019-05-07";"19421";"ВПП-169-1";"6,00";"одежные ткани";"плательные"
"199285";"2019-05-07";"19421";"ВПП-180-1";"6,00";"одежные ткани";"плательные"
"199285";"2019-05-07";"19421";"ВПП-184-1";"6,00";"одежные ткани";"плательные"
"199285";"2019-05-07";"19421";"КПГН-62-2";"30,00";"одежные ткани";"кружево"
"199285";"2019-05-07";"19421";"КПИ-15-1";"6,00";"одежные ткани";"костюмные"
"199285";"2019-05-07";"19421";"КРП-70-2";"6,00";"одежные ткани";"плательные"
"199285";"2019-05-07";"19421";"КРП-78-1";"6,00";"одежные ткани";"плательные"
"199285";"2019-05-07";"19421";"ПД-11-7";"10,00";"одежные ткани";"подкладочные"
"199285";"2019-05-07";"19421";"ПД-17-2";"10,00";"одежные ткани";"подкладочные"
"199285";"2019-05-07";"19421";"ПД-17-3";"10,00";"одежные ткани";"подкладочные"
"199285";"2019-05-07";"19421";"ПД-36-4";"10,00";"одежные ткани";"подкладочные"
"199285";"2019-05-07";"19421";"ПД-36-5";"10,00";"одежные ткани";"подкладочные"
"199269";"2019-05-07";"19421";"СОД-2-1";"100,20";"ткани для дома";"ситец"
"199269";"2019-05-07";"19421";"СОМ-1-1";"100,00";"ткани для дома";"ситец"
"199285";"2019-05-07";"19421";"ТДЖ-43-2";"6,00";"одежные ткани";"трикотаж"
"199285";"2019-05-07";"19421";"ТДЖ-48-1";"6,00";"одежные ткани";"трикотаж"
"199285";"2019-05-07";"19421";"ТДЖ-54-2";"6,00";"одежные ткани";"трикотаж"
"199285";"2019-05-07";"19421";"ТДП-245-3";"6,00";"одежные ткани";"трикотаж"
"199285";"2019-05-07";"19421";"ТФ-14-1";"6,00";"одежные ткани";"трикотаж"
"199285";"2019-05-07";"19421";"ТФ-9-3";"6,00";"одежные ткани";"трикотаж"
"199285";"2019-05-07";"19421";"ТФ-9-4";"6,00";"одежные ткани";"трикотаж"
"199285";"2019-05-07";"19421";"ФТН-3-27";"50,00";"одежные ткани";"сетка"
"199285";"2019-05-07";"19421";"ФТН-3-34";"50,00";"одежные ткани";"сетка"
"199285";"2019-05-07";"19421";"ФТН-3-5";"45,72";"одежные ткани";"сетка"
"199285";"2019-05-07";"19421";"ФТН-4-14";"30,00";"одежные ткани";"сетка"
"199285";"2019-05-07";"19421";"ФТН-4-3";"22,86";"одежные ткани";"сетка"
"199180";"2019-05-07";"20145";"МП-3-19";"31,70";"ткани для дома";"махровое полотно"
"199233";"2019-05-07";"20407";"ЖКА-6-2";"7,00";"одежные ткани";"блузочные"
"199233";"2019-05-07";"20407";"ЛН-40-35";"6,00";"одежные ткани";"лен"
"199233";"2019-05-07";"20407";"ОР-3-15";"23,00";"одежные ткани";"органза, кристаллон"
"199181";"2019-05-07";"21158";"ШО-37-56";"90,00";"одежные ткани";"шифон"
"199188";"2019-05-07";"23682";"ГР-17-1";"35,00";"технические ткани";"грета"
"199188";"2019-05-07";"23682";"ГР-28-1";"35,00";"технические ткани";"грета"
"199188";"2019-05-07";"23682";"ГР-58-1";"35,00";"технические ткани";"грета"
"199188";"2019-05-07";"23682";"ГР-63-1";"35,00";"технические ткани";"грета"
"199188";"2019-05-07";"23682";"СРЖ-3-1";"60,00";"технические ткани";"саржа"
"199363";"2019-05-07";"24144";"Б-5-1";"95,00";"одежные ткани";"бархат"
"199363";"2019-05-07";"24144";"ЖКК-20-19";"25,00";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-27-18";"31,60";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-30-1";"30,00";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-30-11";"30,00";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-30-15";"30,00";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-30-16";"30,00";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-32-1";"30,00";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-32-2";"30,00";"одежные ткани";"жаккард"
"199363";"2019-05-07";"24144";"ЖКК-32-5";"30,00";"одежные ткани";"жаккард"
"199364";"2019-05-07";"24144";"ФТН-14-1";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-10";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-12";"128,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-13";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-16";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-17";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-18";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-2";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-20";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-14-21";"100,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-5-1";"75,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-5-10";"69,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-5-11";"69,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-5-3";"68,58";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-5-4";"73,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-5-7";"75,00";"одежные ткани";"сетка"
"199364";"2019-05-07";"24144";"ФТН-5-9";"75,00";"одежные ткани";"сетка"
"199295";"2019-05-07";"24624";"ОШТ-5-20";"30,00";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ПШТ-264-3";"17,50";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ПШТ-284-2";"8,00";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ПШТ-285-2";"8,00";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ПШТ-328-1";"15,00";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ПШТ-351-1";"5,80";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ПШТ-353-1";"10,00";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ПШТ-355-2";"10,00";"одежные ткани";"штапель"
"199295";"2019-05-07";"24624";"ШП-135-1";"15,00";"одежные ткани";"шифон"
"199295";"2019-05-07";"24624";"ШП-213-1";"7,00";"одежные ткани";"шифон"
"199295";"2019-05-07";"24624";"ШП-274-1";"7,00";"одежные ткани";"шифон"
"199295";"2019-05-07";"24624";"ШП-340-1";"16,00";"одежные ткани";"шифон"
"199295";"2019-05-07";"24624";"ШП-340-2";"16,00";"одежные ткани";"шифон"
"199295";"2019-05-07";"24624";"ШП-342-1";"4,60";"одежные ткани";"шифон"
"199295";"2019-05-07";"24624";"ШП-369-1";"6,00";"одежные ткани";"шифон"
"199324";"2019-05-07";"25568";"БОТ-8-15";"10,00";"швейная фурнитура";"бахрома"
"199324";"2019-05-07";"25568";"БОТ-8-3";"30,00";"швейная фурнитура";"бахрома"
"199324";"2019-05-07";"25568";"БОТ-8-8";"10,00";"швейная фурнитура";"бахрома"
"199324";"2019-05-07";"25568";"КО-62-1";"20,00";"швейная фурнитура";"крючки"
"199324";"2019-05-07";"25568";"КП-154-1";"11,71";"швейная фурнитура";"кружево"
"199324";"2019-05-07";"25568";"КП-222-2";"287,70";"швейная фурнитура";"кружево"
"199324";"2019-05-07";"25568";"КП-222-4";"123,30";"швейная фурнитура";"кружево"
"199324";"2019-05-07";"25568";"КП-223-2";"219,20";"швейная фурнитура";"кружево"
"199324";"2019-05-07";"25568";"КП-235-11";"411,00";"швейная фурнитура";"кружево"
"199324";"2019-05-07";"25568";"КП-253-5";"411,00";"швейная фурнитура";"кружево"
"199324";"2019-05-07";"25568";"КРО-51-1";"18,28";"швейная фурнитура";"кружево"
